id,magnitude,type,title,date,time,updated,url,detailUrl,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,geometryType,depth,latitude,longitude,place,location,continent,country,subnational,city,locality,postcode,what3words,timezone
usp000gwbr,6.1,earthquake,"M 6.1 - 194 km SE of Sarangani, Philippines",2009-04-19T05:23:25,1240118605880,1651526212434,https://earthquake.usgs.gov/earthquakes/eventpage/usp000gwbr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000gwbr&format=geojson,0,0,6,,reviewed,0,572,us,p000gwbr,",choy20090419052325,gcmtc200904190523a,usp000gwbr,gcmt20090419052325,atlas20090419052325,iscgem13545964,",",choy,gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,",237,0,0.9,16.1,mwc,Point,25,4.136,126.678,"194 km SE of Sarangani, Philippines","Sarangani, Philippines",,Indonesia,North Sulawesi,,North Sulawesi,,sprites.tousle.decided,480
usp000gvqy,6.3,earthquake,M 6.3 - Philippine Islands region,2009-04-04T05:31:55,1238823115480,1657868091849,https://earthquake.usgs.gov/earthquakes/eventpage/usp000gvqy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000gvqy&format=geojson,7,4,5,,reviewed,0,613,us,p000gvqy,",us2009faag,usp000gvqy,choy20090404053155,gcmtc200904040531a,gcmt20090404053155,atlas20090404053155,iscgem15153551,",",us,us,choy,gcmt,gcmt,atlas,iscgem,",",associate,dyfi,focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,trump-shakemap,",281,0,0.96,15.7,mwc,Point,48,5.149,127.201,Philippine Islands region,Philippine Islands region,,,,,Philippine Sea,,motoring.befall.abovementioned,480
usp000gv1s,5.7,earthquake,"M 5.7 - 242 km SE of Sarangani, Philippines",2009-03-16T17:42:03,1237225323580,1651529469728,https://earthquake.usgs.gov/earthquakes/eventpage/usp000gv1s,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000gv1s&format=geojson,0,0,5,,reviewed,0,500,us,p000gv1s,",gcmtc200903161742a,usp000gv1s,gcmt20090316174203,iscgem15153220,atlas20090316174203,",",gcmt,us,gcmt,iscgem,atlas,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,",121,0,1.16,48.4,mwc,Point,18,3.597,126.7,"242 km SE of Sarangani, Philippines","Sarangani, Philippines",,Indonesia,North Sulawesi,,North Sulawesi,,munition.procure.certifying,480
usp000gv1j,6.3,earthquake,"M 6.3 - 213 km SE of Sarangani, Philippines",2009-03-16T14:15:56,1237212956460,1651529467991,https://earthquake.usgs.gov/earthquakes/eventpage/usp000gv1j,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000gv1j&format=geojson,0,0,6,,reviewed,0,611,us,p000gv1j,",choy20090316141556,gcmtc200903161415a,usp000gv1j,gcmt20090316141556,atlas20090316141556,iscgem15153215,",",choy,gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,",243,0,1.18,23.9,mwc,Point,35,3.807,126.552,"213 km SE of Sarangani, Philippines","Sarangani, Philippines",,Indonesia,North Sulawesi,,North Sulawesi,,uplift.platoon.surrounded,480
usp000guhm,5.6,earthquake,"M 5.6 - 21 km S of Palu, Indonesia",2009-03-02T00:03:39,1235952219740,1651529464853,https://earthquake.usgs.gov/earthquakes/eventpage/usp000guhm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000guhm&format=geojson,0,0,7,,reviewed,0,482,us,p000guhm,",choy20090302000339,gcmtc200903020003a,usp000guhm,gcmt20090302000339,atlas20090302000339,iscgem15153007,",",choy,gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,trump-shakemap,",173,0,1.18,29.8,mwc,Point,11,-1.105,119.868,"21 km S of Palu, Indonesia","Palu, Indonesia",,Indonesia,Central Sulawesi,Sigi,Sigi,,envy.backhanded.taxman,480
usp000gudx,5.5,earthquake,"M 5.5 - 144 km NE of Lospalos, Timor Leste",2009-02-26T21:09:30,1235682570030,1657860726409,https://earthquake.usgs.gov/earthquakes/eventpage/usp000gudx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000gudx&format=geojson,3,2,4,,reviewed,0,466,us,p000gudx,",usp000gudx,us2009dnbh,gcmtc200902262109a,gcmt20090226210930,iscgem14189878,",",us,us,gcmt,gcmt,iscgem,",",associate,dyfi,focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,",214,0,0.91,38.7,mwc,Point,144.7,-7.467,127.772,"144 km NE of Lospalos, Timor Leste","Lospalos, Timor Leste",,Indonesia,Maluku,,Maluku,,heaviness.nuzzles.feral,540
usp000gudq,5.5,earthquake,"M 5.5 - 46 km NNE of Namuac, Philippines",2009-02-26T12:32:52,1235651572440,1651525820879,https://earthquake.usgs.gov/earthquakes/eventpage/usp000gudq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000gudq&format=geojson,0,0,4,,reviewed,0,465,us,p000gudq,",gcmtc200902261232a,usp000gudq,gcmt20090226123252,iscgem13435108,",",gcmt,us,gcmt,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,",105,0,0.74,56.3,mwc,Point,38.4,19.017,121.265,"46 km NNE of Namuac, Philippines","Namuac, Philippines",,Philippines,Cagayan Valley,Calayan,Calayan,,unflagging.binds.thus,480
usp000gu9x,6,earthquake,"M 6.0 - 226 km SSE of Sarangani, Philippines",2009-02-22T17:45:22,1235324722400,1651521947452,https://earthquake.usgs.gov/earthquakes/eventpage/usp000gu9x,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000gu9x&format=geojson,0,0,5,,reviewed,0,554,us,p000gu9x,",choy20090222174522,gcmtc200902221745a,usp000gu9x,gcmt20090222174522,atlas20090222174522,iscgem11713537,",",choy,gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,",229,0,1.01,23.4,mwc,Point,32,3.679,126.561,"226 km SSE of Sarangani, Philippines","Sarangani, Philippines",,Indonesia,North Sulawesi,,North Sulawesi,,arbitrate.abandoned.nippers,480
usp000gtwu,5.6,earthquake,"M 5.6 - 227 km SE of Sarangani, Philippines",2009-02-13T12:37:51,1234528671010,1651521677516,https://earthquake.usgs.gov/earthquakes/eventpage/usp000gtwu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000gtwu&format=geojson,0,0,5,,reviewed,0,482,us,p000gtwu,",gcmtc200902131237a,usp000gtwu,gcmt20090213123751,atlas20090213123751,iscgem11672906,",",gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,",152,0,1.04,31.7,mwc,Point,35,3.754,126.683,"227 km SE of Sarangani, Philippines","Sarangani, Philippines",,Indonesia,North Sulawesi,,North Sulawesi,,overhang.twitches.postmarks,480
usp000gttg,6.3,earthquake,"M 6.3 - 193 km SE of Sarangani, Philippines",2009-02-12T13:15:06,1234444506280,1651522869699,https://earthquake.usgs.gov/earthquakes/eventpage/usp000gttg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000gttg&format=geojson,0,0,6,,reviewed,0,611,us,p000gttg,",choy20090212131506,gcmtc200902121315a,usp000gttg,gcmt20090212131506,atlas20090212131506,iscgem12700271,",",choy,gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,trump-shakemap,",317,0,0.89,16.3,mwc,Point,27,4.036,126.548,"193 km SE of Sarangani, Philippines","Sarangani, Philippines",,Indonesia,North Sulawesi,,North Sulawesi,,unhygienic.escapees.trapped,480
usp000gtsq,6,earthquake,"M 6.0 - 211 km SE of Sarangani, Philippines",2009-02-12T08:30:17,1234427417260,1651521675032,https://earthquake.usgs.gov/earthquakes/eventpage/usp000gtsq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000gtsq&format=geojson,0,0,6,,reviewed,0,554,us,p000gtsq,",gcmtc200902120830a,usp000gtsq,gcmt20090212083017,atlas20090212083017,iscgem11671968,",",gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,",274,0,0.93,21.7,mwc,Point,35,3.972,126.724,"211 km SE of Sarangani, Philippines","Sarangani, Philippines",,Indonesia,North Sulawesi,,North Sulawesi,,footsteps.initiators.alloy,480
usp000gts3,6,earthquake,"M 6.0 - 192 km SSE of Sarangani, Philippines",2009-02-12T03:49:39,1234410579660,1651526991040,https://earthquake.usgs.gov/earthquakes/eventpage/usp000gts3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000gts3&format=geojson,0,0,5,,reviewed,0,554,us,p000gts3,",choy20090212034939,gcmtc200902120349a,usp000gts3,gcmt20090212034939,atlas20090212034939,iscgem14189427,",",choy,gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,",284,0,1.27,33.3,mwc,Point,26,3.947,126.411,"192 km SSE of Sarangani, Philippines","Sarangani, Philippines",,Indonesia,North Sulawesi,,North Sulawesi,,impression.quickens.fellowships,480
usp000gtrp,5.6,earthquake,"M 5.6 - Pulau-Pulau Talaud, Indonesia",2009-02-12T01:25:25,1234401925220,1651525768007,https://earthquake.usgs.gov/earthquakes/eventpage/usp000gtrp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000gtrp&format=geojson,0,0,6,,reviewed,0,482,us,p000gtrp,",gcmtc200902120125a,usp000gtrp,gcmt20090212012525,atlas20090212012525,iscgem13434516,",",gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,",155,0,0.93,33.8,mwc,Point,16.3,4.042,126.798,"Pulau-Pulau Talaud, Indonesia","Pulau-Pulau Talaud, Indonesia",,Indonesia,North Sulawesi,Talaud Islands,Talaud Islands,,chronicled.errands.misspent,480
usp000gtqs,5.9,earthquake,"M 5.9 - 228 km SE of Sarangani, Philippines",2009-02-11T22:14:26,1234390466660,1651525761716,https://earthquake.usgs.gov/earthquakes/eventpage/usp000gtqs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000gtqs&format=geojson,0,0,6,,reviewed,0,536,us,p000gtqs,",choy20090211221426,gcmtc200902112214a,usp000gtqs,gcmt20090211221426,atlas20090211221426,iscgem13434506,",",choy,gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,",182,0,0.89,28.3,mwb,Point,25,3.715,126.65,"228 km SE of Sarangani, Philippines","Sarangani, Philippines",,Indonesia,North Sulawesi,,North Sulawesi,,mower.simplifications.spanned,480
usp000gtnw,6,earthquake,"M 6.0 - 211 km SE of Sarangani, Philippines",2009-02-11T18:25:11,1234376711240,1651521661649,https://earthquake.usgs.gov/earthquakes/eventpage/usp000gtnw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000gtnw&format=geojson,0,0,6,,reviewed,0,554,us,p000gtnw,",gcmtc200902111825a,usp000gtnw,gcmt20090211182511,atlas20090211182511,iscgem11671883,",",gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,",168,0,1.08,32.6,mwc,Point,35,4.026,126.783,"211 km SE of Sarangani, Philippines","Sarangani, Philippines",,Indonesia,North Sulawesi,Talaud Islands,Talaud Islands,,unredeemed.swarms.relation,480
usp000gtne,5.5,earthquake,"M 5.5 - Kepulauan Talaud, Indonesia",2009-02-11T17:44:04,1234374244620,1587056574165,https://earthquake.usgs.gov/earthquakes/eventpage/usp000gtne,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000gtne&format=geojson,0,0,5,,reviewed,0,465,us,p000gtne,",usp000gtne,atlas20090211174404,",",us,atlas,",",impact-text,origin,phase-data,shakemap,",38,0,0.76,122.4,mb,Point,29.1,3.875,126.643,"Kepulauan Talaud, Indonesia","Kepulauan Talaud, Indonesia",,Indonesia,North Sulawesi,,North Sulawesi,,shrine.diet.submerges,480
usp000gtnc,7.2,earthquake,"M 7.2 - 196 km SSE of Sarangani, Philippines",2009-02-11T17:34:50,1234373690490,1657852081779,https://earthquake.usgs.gov/earthquakes/eventpage/usp000gtnc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000gtnc&format=geojson,15,3,7,,reviewed,0,802,us,p000gtnc,",usp000gtnc,us2009cybb,choy20090211173450,gcmtc200902111734a,duputel200902111734a,gcmt20090211173450,atlas20090211173450,iscgem13434474,",",us,us,choy,gcmt,duputel,gcmt,atlas,iscgem,",",associate,dyfi,focal-mechanism,general-text,impact-text,moment-tensor,origin,phase-data,poster,shakemap,trump-shakemap,",432,0,1.14,18.6,mwc,Point,20,3.886,126.387,"196 km SSE of Sarangani, Philippines","Sarangani, Philippines",,Indonesia,North Sulawesi,,North Sulawesi,,grotto.evidential.adoring,480
usp000gt6q,5.7,earthquake,"M 5.7 - 38 km NW of Pante Makasar, Timor Leste",2009-01-28T07:53:38,1233129218190,1657854075639,https://earthquake.usgs.gov/earthquakes/eventpage/usp000gt6q,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000gt6q&format=geojson,10,3,4,,reviewed,0,503,us,p000gt6q,",us2009cjar,usp000gt6q,gcmtc200901280753a,gcmt20090128075338,iscgem13434054,",",us,us,gcmt,gcmt,iscgem,",",associate,dyfi,focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,",208,0,0.96,35.1,mwb,Point,65.9,-8.936,124.157,"38 km NW of Pante Makasar, Timor Leste","Pante Makasar, Timor Leste",,Indonesia,East Nusa Tenggara,,Savu Sea,,expiratory.mend.platypus,480
usp000gswg,5.5,earthquake,"M 5.5 - 177 km SE of Amahai, Indonesia",2009-01-20T10:46:53,1232448413230,1651521589297,https://earthquake.usgs.gov/earthquakes/eventpage/usp000gswg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000gswg&format=geojson,0,0,4,,reviewed,0,465,us,p000gswg,",gcmtc200901201046a,usp000gswg,gcmt20090120104653,iscgem11613347,",",gcmt,us,gcmt,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,",104,0,0.92,40.3,mwc,Point,143.8,-4.667,129.814,"177 km SE of Amahai, Indonesia","Amahai, Indonesia",,Indonesia,Maluku,,Maluku,,bookmaking.devotes.songbooks,540
usp000hqnh,5.9,earthquake,"M 5.9 - 6 km NW of San Luis, Philippines",2010-12-08T06:47:15,1291790835880,1658193105926,https://earthquake.usgs.gov/earthquakes/eventpage/usp000hqnh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000hqnh&format=geojson,26,5,5,,reviewed,0,549,us,p000hqnh,",usp000hqnh,usc0000kjd,gcmtc201012080647a,gcmt20101208064714,atlas20101208064715,iscgem15696534,",",us,us,gcmt,gcmt,atlas,iscgem,",",associate,dyfi,focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,trump-shakemap,",286,0,1.08,20.6,mwc,Point,53.1,7.481,126.505,"6 km NW of San Luis, Philippines","San Luis, Philippines",,Philippines,Davao Region,Baganga,Baganga,,straying.incisions.stairways,480
usp000hq5d,5.8,earthquake,"M 5.8 - 232 km E of Amahai, Indonesia",2010-11-26T17:36:11,1290792971790,1651530443016,https://earthquake.usgs.gov/earthquakes/eventpage/usp000hq5d,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000hq5d&format=geojson,0,0,5,,reviewed,0,518,us,p000hq5d,",gcmtc201011261736a,usp000hq5d,gcmt20101126173613,iscgem15674108,",",gcmt,us,gcmt,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,",200,0,1.13,24.1,mwb,Point,14,-3.369,131.014,"232 km E of Amahai, Indonesia","Amahai, Indonesia",,Indonesia,Maluku,,Ceram Sea,,loveless.peruse.photographed,540
usp000hpt2,5.9,earthquake,"M 5.9 - 281 km ENE of Lospalos, Timor Leste",2010-11-17T15:53:31,1290009211650,1651531241869,https://earthquake.usgs.gov/earthquakes/eventpage/usp000hpt2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000hpt2&format=geojson,0,0,4,,reviewed,0,536,us,p000hpt2,",choy20101117155331,gcmtc201011171553a,usp000hpt2,gcmt20101117155331,atlas20101117155331,iscgem601693429,",",choy,gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,",222,0,1.01,36.8,mwc,Point,23,-7.797,129.446,"281 km ENE of Lospalos, Timor Leste","Lospalos, Timor Leste",,Indonesia,Maluku,,Maluku,,recovering.splotchy.coefficients,540
usp000hpc9,5.5,earthquake,"M 5.5 - 22 km W of San Nicolas, Philippines",2010-11-10T10:30:15,1289385015660,1658187485777,https://earthquake.usgs.gov/earthquakes/eventpage/usp000hpc9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000hpc9&format=geojson,47,5,5,,reviewed,0,487,us,p000hpc9,",usp000hpc9,usc00008kz,gcmtc201011101030a,gcmt20101110103015,iscgem15610479,",",us,us,gcmt,gcmt,iscgem,",",associate,dyfi,focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,",162,0,1.1,29.1,mwc,Point,21,14.923,119.868,"22 km W of San Nicolas, Philippines","San Nicolas, Philippines",,Philippines,Central Luzon,,Zambales,,thoroughbred.tickler.repeals,480
usp000hp57,5.8,earthquake,"M 5.8 - 24 km WSW of Mabiton, Philippines",2010-11-05T16:40:36,1288975236920,1658187032066,https://earthquake.usgs.gov/earthquakes/eventpage/usp000hp57,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000hp57&format=geojson,14,4,6,,reviewed,0,524,us,p000hp57,",usp000hp57,us2010dgbs,gcmtc201011051640a,gcmt20101105164036,atlas20101105164036,iscgem601692190,",",us,us,gcmt,gcmt,atlas,iscgem,",",associate,dyfi,focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,trump-shakemap,",118,0,1.16,61.3,mwc,Point,10,12.736,123.054,"24 km WSW of Mabiton, Philippines","Mabiton, Philippines",,Philippines,,,Sibuyan Sea,,ferried.paymaster.factory,480
usp000hmsx,6.2,earthquake,"M 6.2 - 124 km N of Tobelo, Indonesia",2010-10-08T05:43:08,1286516588070,1658180329062,https://earthquake.usgs.gov/earthquakes/eventpage/usp000hmsx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000hmsx&format=geojson,4,4,5,,reviewed,0,593,us,p000hmsx,",usp000hmsx,us2010cdaz,choy20101008054307,gcmtc201010080543a,gcmt20101008054307,iscgem15233708,",",us,us,choy,gcmt,gcmt,iscgem,",",associate,dyfi,focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,",348,0,0.96,19.8,mwc,Point,120,2.831,128.217,"124 km N of Tobelo, Indonesia","Tobelo, Indonesia",,Indonesia,North Maluku,,Molucca Sea,,uncompromising.neat.avuncular,540
usp000hgmh,7.6,earthquake,"M 7.6 - 61 km W of Bantogon, Philippines",2010-07-23T22:51:11,1279925471840,1658163638641,https://earthquake.usgs.gov/earthquakes/eventpage/usp000hgmh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000hgmh&format=geojson,28,5,3,,reviewed,0,902,us,p000hgmh,",usp000hgmh,us2010zbca,choy20100723225112,gcmtc201007232251a,gcmt20100723225112,duputel201007232251a,atlas20100723225112,iscgem17178792,",",us,us,choy,gcmt,gcmt,duputel,atlas,iscgem,",",associate,dyfi,focal-mechanism,general-text,impact-text,moment-tensor,origin,phase-data,poster,shakemap,",340,0,0.91,15.1,mwc,Point,578,6.497,123.48,"61 km W of Bantogon, Philippines","Bantogon, Philippines",,Philippines,,,Celebes Sea,,motorsport.deceiving.whirring,480
usp000hgaq,6.1,earthquake,"M 6.1 - 146 km N of Tobelo, Indonesia",2010-07-21T09:16:04,1279703764420,1651529101576,https://earthquake.usgs.gov/earthquakes/eventpage/usp000hgaq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000hgaq&format=geojson,0,0,4,,reviewed,0,572,us,p000hgaq,",choy20100721091604,gcmtc201007210916a,usp000hgaq,gcmt20100721091604,iscgem14999220,",",choy,gcmt,us,gcmt,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,",280,0,0.93,24.5,mwc,Point,100,3.039,128.222,"146 km N of Tobelo, Indonesia","Tobelo, Indonesia",,Indonesia,North Maluku,,North Maluku,,esteemed.treasuring.preheating,540
usp000hejb,5.9,earthquake,"M 5.9 - 77 km S of Kawalu, Indonesia",2010-06-26T09:50:43,1277545843090,1657988197374,https://earthquake.usgs.gov/earthquakes/eventpage/usp000hejb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000hejb&format=geojson,28,5,5,,reviewed,0,549,us,p000hejb,",usp000hejb,us2010xzav,choy20100626095043,gcmtc201006260950a,gcmt20100626095045,iscgem600182546,",",us,us,choy,gcmt,gcmt,iscgem,",",associate,dyfi,focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,",381,0,1.05,19.2,mwc,Point,68,-8.07,108.089,"77 km S of Kawalu, Indonesia","Kawalu, Indonesia",,,,,Malay Archipelago,,deportees.reminder.brownish,420
usp000hddw,6,earthquake,"M 6.0 - 11 km SW of Rimpeso, Philippines",2010-05-31T10:16:00,1275300960230,1657982199660,https://earthquake.usgs.gov/earthquakes/eventpage/usp000hddw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000hddw&format=geojson,41,6,6,,reviewed,0,579,us,p000hddw,",usp000hddw,us2010wyaq,choy20100531101602,gcmtc201005311016a,atlas20100531101602,iscgem14733510,atlas20100531101600,",",us,us,choy,gcmt,atlas,iscgem,atlas,",",associate,dyfi,focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,trump-shakemap,",234,0,1.06,18.5,mwc,Point,20,6.948,124.025,"11 km SW of Rimpeso, Philippines","Rimpeso, Philippines",,Philippines,Bangsamoro,,Maguindanao,,seahorse.toads.redden,480
usp000hct7,5.8,earthquake,"M 5.8 - 90 km S of Tomohon, Indonesia",2010-05-16T00:33:06,1273969986350,1651531075355,https://earthquake.usgs.gov/earthquakes/eventpage/usp000hct7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000hct7&format=geojson,0,0,4,,reviewed,0,518,us,p000hct7,",gcmtc201005160033a,usp000hct7,gcmt20100516003306,iscgem600180409,",",gcmt,us,gcmt,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,",305,0,1.13,16.4,mwb,Point,123,0.511,124.657,"90 km S of Tomohon, Indonesia","Tomohon, Indonesia",,Indonesia,North Sulawesi,,North Sulawesi,,unseating.cluttering.airiness,480
usp000hcg2,5.7,earthquake,"M 5.7 - Sulawesi, Indonesia",2010-05-08T05:39:28,1273297168080,1651528498259,https://earthquake.usgs.gov/earthquakes/eventpage/usp000hcg2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000hcg2&format=geojson,0,0,6,,reviewed,0,500,us,p000hcg2,",gcmtc201005080539a,usp000hcg2,gcmt20100508053928,atlas20100508053928,iscgem14686098,",",gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,",189,0,1.12,20.5,mwc,Point,20,-0.732,122.485,"Sulawesi, Indonesia","Sulawesi, Indonesia",,Indonesia,Central Sulawesi,,Gulf of Tomini,,footstool.glacially.section,480
usp000hcfv,5.9,earthquake,"M 5.9 - 54 km NNW of Dompu, Indonesia",2010-05-08T03:22:09,1273288929650,1651528491442,https://earthquake.usgs.gov/earthquakes/eventpage/usp000hcfv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000hcfv&format=geojson,0,0,6,,reviewed,0,536,us,p000hcfv,",choy20100508032209,usp000hcfv,gcmt20100508032209,atlas20100508032209,iscgem14686094,",",choy,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,trump-shakemap,",218,0,1.02,32.6,mwc,Point,12,-8.085,118.259,"54 km NNW of Dompu, Indonesia","Dompu, Indonesia",,Indonesia,West Nusa Tenggara,,West Nusa Tenggara,,gentlewoman.biotechnology.annually,480
